Label,Desc,Decision Option,Trade_off
Excluding Family Labour,1,rice-maize-areca palm,14360.77204
Excluding Family Labour,1,rice-maize-areca palm,12858.31617
Excluding Family Labour,1,rice-maize-areca palm,-1058.091704
Excluding Family Labour,1,rice-maize-areca palm,5980.77437
Excluding Family Labour,1,rice-maize-areca palm,2367.934735
Excluding Family Labour,1,rice-maize-areca palm,-607.685649
Excluding Family Labour,1,rice-maize-areca palm,834.0240936
Excluding Family Labour,1,rice-maize-areca palm,8725.802887
Excluding Family Labour,1,rice-maize-areca palm,395.5271146
Excluding Family Labour,1,rice-maize-areca palm,3635.578818
Excluding Family Labour,1,rice-maize-areca palm,8270.638098
Excluding Family Labour,1,rice-maize-areca palm,1482.131844
Excluding Family Labour,1,rice-maize-areca palm,3785.775068
Excluding Family Labour,1,rice-maize-areca palm,1783.826382
Excluding Family Labour,1,rice-maize-areca palm,-2405.978674
Excluding Family Labour,1,rice-maize-areca palm,-4863.474591
Excluding Family Labour,1,rice-maize-areca palm,2134.567062
Excluding Family Labour,1,rice-maize-areca palm,9287.242846
Excluding Family Labour,1,rice-maize-areca palm,4144.255878
Excluding Family Labour,1,rice-maize-areca palm,387.1830222
Excluding Family Labour,1,rice-maize-areca palm,695.3163957
Excluding Family Labour,1,rice-maize-areca palm,3398.610893
Excluding Family Labour,1,rice-maize-areca palm,682.5410646
Excluding Family Labour,1,rice-maize-areca palm,17842.006
Excluding Family Labour,1,rice-maize-areca palm,-1881.824911
Excluding Family Labour,1,rice-maize-areca palm,-456.4326586
Excluding Family Labour,1,rice-maize-areca palm,870.2614693
Excluding Family Labour,1,rice-maize-areca palm,1317.079165
Excluding Family Labour,1,rice-maize-areca palm,6604.942057
Excluding Family Labour,1,rice-maize-areca palm,6201.484954
Excluding Family Labour,1,rice-maize-areca palm,-6922.504697
Excluding Family Labour,1,rice-maize-areca palm,8088.497251
Excluding Family Labour,1,rice-maize-areca palm,10041.55718
Excluding Family Labour,1,rice-maize-areca palm,1432.467537
Excluding Family Labour,1,rice-maize-areca palm,-7924.354097
Excluding Family Labour,1,rice-maize-areca palm,5416.167168
Excluding Family Labour,1,rice-maize-areca palm,9814.759552
Excluding Family Labour,1,rice-maize-areca palm,2083.341505
Excluding Family Labour,1,rice-maize-areca palm,8452.297668
Excluding Family Labour,1,rice-maize-areca palm,5649.910948
Excluding Family Labour,1,rice-maize-areca palm,-1567.259435
Excluding Family Labour,1,rice-maize-areca palm,1408.645099
Excluding Family Labour,1,rice-maize-areca palm,16809.19477
Excluding Family Labour,1,rice-maize-areca palm,-4894.618018
Excluding Family Labour,1,rice-maize-areca palm,1990.708664
Excluding Family Labour,1,rice-maize-areca palm,-4549.032211
Excluding Family Labour,1,rice-maize-areca palm,-2873.508107
Excluding Family Labour,1,rice-maize-areca palm,3548.695438
Excluding Family Labour,1,rice-maize-areca palm,13192.13781
Excluding Family Labour,1,rice-maize-areca palm,-965.9538558
Excluding Family Labour,1,rice-maize-areca palm,-2076.741418
Excluding Family Labour,1,rice-maize-areca palm,-8733.291716
Excluding Family Labour,1,rice-maize-areca palm,-346.8032248
Excluding Family Labour,1,rice-maize-areca palm,419.4580803
Excluding Family Labour,1,rice-maize-areca palm,4239.839866
Excluding Family Labour,1,rice-maize-areca palm,5937.099193
Excluding Family Labour,1,rice-maize-areca palm,2015.299177
Excluding Family Labour,1,rice-maize-areca palm,4490.388257
Excluding Family Labour,1,rice-maize-areca palm,-4249.223625
Excluding Family Labour,1,rice-maize-areca palm,-759.7196322
Excluding Family Labour,1,rice-maize-areca palm,-1880.633729
Excluding Family Labour,1,rice-maize-areca palm,3169.383706
Excluding Family Labour,1,rice-maize-areca palm,4716.947888
Excluding Family Labour,1,rice-maize-areca palm,-4935.395369
Excluding Family Labour,1,rice-maize-areca palm,-3902.527535
Excluding Family Labour,1,rice-maize-areca palm,951.4372858
Excluding Family Labour,1,rice-maize-areca palm,10585.57104
Excluding Family Labour,1,rice-maize-areca palm,13521.1715
Excluding Family Labour,1,rice-maize-areca palm,2141.451657
Excluding Family Labour,1,rice-maize-areca palm,6663.959411
Excluding Family Labour,1,rice-maize-areca palm,7925.373649
Excluding Family Labour,1,rice-maize-areca palm,7720.124822
Excluding Family Labour,1,rice-maize-areca palm,4813.59723
Excluding Family Labour,1,rice-maize-areca palm,6586.030676
Excluding Family Labour,1,rice-maize-areca palm,176.9824691
Excluding Family Labour,1,rice-maize-areca palm,-1616.858772
Excluding Family Labour,1,rice-maize-areca palm,-1236.708069
Excluding Family Labour,1,rice-maize-areca palm,1366.397004
Excluding Family Labour,1,rice-maize-areca palm,5521.155564
Excluding Family Labour,1,rice-maize-areca palm,-10634.76451
Excluding Family Labour,1,rice-maize-areca palm,-1779.111038
Excluding Family Labour,1,rice-maize-areca palm,9226.625613
Excluding Family Labour,1,rice-maize-areca palm,6846.014745
Excluding Family Labour,1,rice-maize-areca palm,-3999.361634
Excluding Family Labour,1,rice-maize-areca palm,3862.875233
Excluding Family Labour,1,rice-maize-areca palm,-881.8044237
Excluding Family Labour,1,rice-maize-areca palm,569.8382808
Excluding Family Labour,1,rice-maize-areca palm,557.8547051
Excluding Family Labour,1,rice-maize-areca palm,2639.899621
Excluding Family Labour,1,rice-maize-areca palm,2127.914784
Excluding Family Labour,1,rice-maize-areca palm,-8484.994353
Excluding Family Labour,1,rice-maize-areca palm,5563.669113
Excluding Family Labour,1,rice-maize-areca palm,-203.9716129
Excluding Family Labour,1,rice-maize-areca palm,3743.477892
Excluding Family Labour,1,rice-maize-areca palm,-1429.770909
Excluding Family Labour,1,rice-maize-areca palm,2591.830459
Excluding Family Labour,1,rice-maize-areca palm,1201.268281
Excluding Family Labour,1,rice-maize-areca palm,-15364.19094
Excluding Family Labour,1,rice-maize-areca palm,-994.8677437
Excluding Family Labour,1,rice-maize-areca palm,6374.718394
Excluding Family Labour,1,rice-maize-areca palm,10215.35064
Excluding Family Labour,1,rice-maize-areca palm,7423.512961
Excluding Family Labour,1,rice-maize-areca palm,7731.05694
Excluding Family Labour,1,rice-maize-areca palm,-1572.661665
Excluding Family Labour,1,rice-maize-areca palm,-890.9817695
Excluding Family Labour,1,rice-maize-areca palm,1813.503595
Excluding Family Labour,1,rice-maize-areca palm,-4133.050729
Excluding Family Labour,1,rice-maize-areca palm,4254.203253
Excluding Family Labour,1,rice-maize-areca palm,-5908.703719
Excluding Family Labour,1,rice-maize-areca palm,-3881.461179
Excluding Family Labour,1,rice-maize-areca palm,9951.603905
Excluding Family Labour,1,rice-maize-areca palm,3850.567503
Excluding Family Labour,1,rice-maize-areca palm,931.941011
Excluding Family Labour,1,rice-maize-areca palm,11463.37765
Excluding Family Labour,1,rice-maize-areca palm,1334.226221
Excluding Family Labour,1,rice-maize-areca palm,1319.136016
Excluding Family Labour,1,rice-maize-areca palm,2351.147515
Excluding Family Labour,1,rice-maize-areca palm,4901.235265
Excluding Family Labour,1,rice-maize-areca palm,-783.9481567
Excluding Family Labour,1,rice-maize-areca palm,8436.264279
Excluding Family Labour,1,rice-maize-areca palm,12485.28187
Excluding Family Labour,1,rice-maize-areca palm,4570.108025
Excluding Family Labour,1,rice-maize-areca palm,5796.763934
Excluding Family Labour,1,rice-maize-areca palm,2434.147868
Excluding Family Labour,1,rice-maize-areca palm,4387.502023
Excluding Family Labour,1,rice-maize-areca palm,-246.9218651
Excluding Family Labour,1,rice-maize-areca palm,4187.551577
Excluding Family Labour,1,rice-maize-areca palm,1854.4264
Excluding Family Labour,1,rice-maize-areca palm,-6349.699819
Excluding Family Labour,1,rice-maize-areca palm,6472.712227
Excluding Family Labour,1,rice-maize-areca palm,2877.89356
Excluding Family Labour,1,rice-maize-areca palm,5941.88616
Excluding Family Labour,1,rice-maize-areca palm,1024.590049
Excluding Family Labour,1,rice-maize-areca palm,5516.013464
Excluding Family Labour,1,rice-maize-areca palm,3379.2029
Excluding Family Labour,1,rice-maize-areca palm,-750.0244734
Excluding Family Labour,1,rice-maize-areca palm,-1828.164894
Excluding Family Labour,1,rice-maize-areca palm,6716.723486
Excluding Family Labour,1,rice-maize-areca palm,19552.57983
Excluding Family Labour,1,rice-maize-areca palm,5280.966763
Excluding Family Labour,1,rice-maize-areca palm,3543.338498
Excluding Family Labour,1,rice-maize-areca palm,4123.066472
Excluding Family Labour,1,rice-maize-areca palm,9731.284847
Excluding Family Labour,1,rice-maize-areca palm,-1351.78716
Excluding Family Labour,1,rice-maize-areca palm,1422.963354
Excluding Family Labour,1,rice-maize-areca palm,1723.764528
Excluding Family Labour,1,rice-maize-areca palm,-1971.869886
Excluding Family Labour,1,rice-maize-areca palm,-2470.902282
Excluding Family Labour,1,rice-maize-areca palm,9766.633989
Excluding Family Labour,1,rice-maize-areca palm,2600.398031
Excluding Family Labour,1,rice-maize-areca palm,297.7221335
Excluding Family Labour,1,rice-maize-areca palm,1280.980732
Excluding Family Labour,1,rice-maize-areca palm,4208.885317
Excluding Family Labour,1,rice-maize-areca palm,3412.961206
Excluding Family Labour,1,rice-maize-areca palm,679.4598706
Excluding Family Labour,1,rice-maize-areca palm,5892.044907
Excluding Family Labour,1,rice-maize-areca palm,3369.984853
Excluding Family Labour,1,rice-maize-areca palm,3631.082985
Excluding Family Labour,1,rice-maize-areca palm,-6221.646433
Excluding Family Labour,1,rice-maize-areca palm,4150.331266
Excluding Family Labour,1,rice-maize-areca palm,-1246.96101
Excluding Family Labour,1,rice-maize-areca palm,1308.158719
Excluding Family Labour,1,rice-maize-areca palm,-3802.755705
Excluding Family Labour,1,rice-maize-areca palm,1908.118774
Excluding Family Labour,1,rice-maize-areca palm,512.7059826
Excluding Family Labour,1,rice-maize-areca palm,8044.309995
Excluding Family Labour,1,rice-maize-areca palm,5899.882003
Excluding Family Labour,1,rice-maize-areca palm,3689.395133
Excluding Family Labour,1,rice-maize-areca palm,4176.603909
Excluding Family Labour,1,rice-maize-areca palm,4359.335636
Excluding Family Labour,1,rice-maize-areca palm,-709.6097838
Excluding Family Labour,1,rice-maize-areca palm,3415.517602
Excluding Family Labour,1,rice-maize-areca palm,-955.9719639
Excluding Family Labour,1,rice-maize-areca palm,5106.394666
Excluding Family Labour,1,rice-maize-areca palm,6618.753744
Excluding Family Labour,1,rice-maize-areca palm,-2021.353594
Excluding Family Labour,1,rice-maize-areca palm,8894.560526
Excluding Family Labour,1,rice-maize-areca palm,4065.362179
Excluding Family Labour,1,rice-maize-areca palm,14717.83278
Excluding Family Labour,1,rice-maize-areca palm,84.54760369
Excluding Family Labour,1,rice-maize-areca palm,21107.46708
Excluding Family Labour,1,rice-maize-areca palm,5218.0642
Excluding Family Labour,1,rice-maize-areca palm,4043.843944
Excluding Family Labour,1,rice-maize-areca palm,7224.267403
Excluding Family Labour,1,rice-maize-areca palm,3032.913384
Excluding Family Labour,1,rice-maize-areca palm,-3201.240001
Excluding Family Labour,1,rice-maize-areca palm,5587.827813
Excluding Family Labour,1,rice-maize-areca palm,6290.314032
Excluding Family Labour,1,rice-maize-areca palm,2268.065268
Excluding Family Labour,1,rice-maize-areca palm,2799.992478
Excluding Family Labour,1,rice-maize-areca palm,100.1634791
Excluding Family Labour,1,rice-maize-areca palm,5336.751624
Excluding Family Labour,1,rice-maize-areca palm,1180.733277
Excluding Family Labour,1,rice-maize-areca palm,-2155.119646
Excluding Family Labour,1,rice-maize-areca palm,-478.7086237
Excluding Family Labour,1,rice-maize-areca palm,-7537.942775
Excluding Family Labour,1,rice-maize-areca palm,4689.928738
Excluding Family Labour,1,rice-maize-areca palm,-485.484499
Excluding Family Labour,1,rice-maize-areca palm,-312.8494919
Excluding Family Labour,1,rice-maize-areca palm,3854.138363
Excluding Family Labour,1,rice-maize-areca palm,7839.103959
Excluding Family Labour,1,rice-maize-areca palm,9164.934803
Excluding Family Labour,1,rice-maize-areca palm,-570.3007022
Excluding Family Labour,1,rice-maize-areca palm,2352.263146
Excluding Family Labour,1,rice-maize-areca palm,4747.747757
Excluding Family Labour,1,rice-maize-areca palm,10293.09401
Excluding Family Labour,1,rice-maize-areca palm,5415.205538
Excluding Family Labour,1,rice-maize-areca palm,-489.6693109
Excluding Family Labour,1,rice-maize-areca palm,-2118.359159
Excluding Family Labour,1,rice-maize-areca palm,4708.841965
Excluding Family Labour,1,rice-maize-areca palm,8698.184528
Excluding Family Labour,1,rice-maize-areca palm,7648.516182
Excluding Family Labour,1,rice-maize-areca palm,6900.624174
Excluding Family Labour,1,rice-maize-areca palm,-1940.214663
Excluding Family Labour,1,rice-maize-areca palm,2208.873606
Excluding Family Labour,1,rice-maize-areca palm,-829.8070366
Excluding Family Labour,1,rice-maize-areca palm,847.8752283
Excluding Family Labour,1,rice-maize-areca palm,1724.176374
Excluding Family Labour,1,rice-maize-areca palm,6400.507513
Excluding Family Labour,1,rice-maize-areca palm,411.9914879
Excluding Family Labour,1,rice-maize-areca palm,-734.8500418
Excluding Family Labour,1,rice-maize-areca palm,3736.802858
Excluding Family Labour,1,rice-maize-areca palm,-2721.17873
Excluding Family Labour,1,rice-maize-areca palm,7194.697636
Excluding Family Labour,1,rice-maize-areca palm,4194.724806
Excluding Family Labour,1,rice-maize-areca palm,-3655.425215
Excluding Family Labour,1,rice-maize-areca palm,2069.940753
Excluding Family Labour,1,rice-maize-areca palm,10253.06204
Excluding Family Labour,1,rice-maize-areca palm,9281.554949
Excluding Family Labour,1,rice-maize-areca palm,5068.856344
Excluding Family Labour,1,rice-maize-areca palm,3493.303099
Excluding Family Labour,1,rice-maize-areca palm,2423.125221
Excluding Family Labour,1,rice-maize-areca palm,6972.845108
Excluding Family Labour,1,rice-maize-areca palm,8193.868377
Excluding Family Labour,1,rice-maize-areca palm,5758.643186
Excluding Family Labour,1,rice-maize-areca palm,704.3293075
Excluding Family Labour,1,rice-maize-areca palm,-1282.637062
Excluding Family Labour,1,rice-maize-areca palm,9770.693534
Excluding Family Labour,1,rice-maize-areca palm,14312.0559
Excluding Family Labour,1,rice-maize-areca palm,-1796.810435
Excluding Family Labour,1,rice-maize-areca palm,1396.609477
Excluding Family Labour,1,rice-maize-areca palm,3933.287488
Excluding Family Labour,1,rice-maize-areca palm,2343.760928
Excluding Family Labour,1,rice-maize-areca palm,7009.952557
Excluding Family Labour,1,rice-maize-areca palm,-959.2806453
Excluding Family Labour,1,rice-maize-areca palm,691.7749928
Excluding Family Labour,1,rice-maize-areca palm,4477.568803
Excluding Family Labour,1,rice-maize-areca palm,-4410.643083
Excluding Family Labour,1,rice-maize-areca palm,3842.318162
Excluding Family Labour,1,rice-maize-areca palm,-6038.960111
Excluding Family Labour,1,rice-maize-areca palm,-1318.380151
Excluding Family Labour,1,rice-maize-areca palm,6424.702394
Excluding Family Labour,1,rice-maize-areca palm,-618.697607
Excluding Family Labour,1,rice-maize-areca palm,7966.57779
Excluding Family Labour,1,rice-maize-areca palm,1378.682057
Excluding Family Labour,1,rice-maize-areca palm,11208.37417
Excluding Family Labour,1,rice-maize-areca palm,3761.256277
Excluding Family Labour,1,rice-maize-areca palm,13404.65758
Excluding Family Labour,1,rice-maize-areca palm,4507.31789
Excluding Family Labour,1,rice-maize-areca palm,-904.815183
Excluding Family Labour,1,rice-maize-areca palm,-1030.235288
Excluding Family Labour,1,rice-maize-areca palm,494.027643
Excluding Family Labour,1,rice-maize-areca palm,11794.83258
Excluding Family Labour,1,rice-maize-areca palm,14761.00254
Excluding Family Labour,1,rice-maize-areca palm,13933.65233
Excluding Family Labour,1,rice-maize-areca palm,5191.272804
Excluding Family Labour,1,rice-maize-areca palm,-886.5245501
Excluding Family Labour,1,rice-maize-areca palm,458.1179509
Excluding Family Labour,1,rice-maize-areca palm,-1476.788897
Excluding Family Labour,1,rice-maize-areca palm,1817.687771
Excluding Family Labour,1,rice-maize-areca palm,1724.104138
Excluding Family Labour,1,rice-maize-areca palm,4440.919515
Excluding Family Labour,1,rice-maize-areca palm,864.4107899
Excluding Family Labour,1,rice-maize-areca palm,5067.929872
Excluding Family Labour,1,rice-maize-areca palm,841.7688693
Excluding Family Labour,1,rice-maize-areca palm,4919.54757
Excluding Family Labour,1,rice-maize-areca palm,-5910.494251
Excluding Family Labour,1,rice-maize-areca palm,2226.131482
Excluding Family Labour,1,rice-maize-areca palm,5844.336238
Excluding Family Labour,1,rice-maize-areca palm,4218.414947
Excluding Family Labour,1,rice-maize-areca palm,2514.129597
Excluding Family Labour,1,rice-maize-areca palm,3063.977486
Excluding Family Labour,1,rice-maize-areca palm,10847.34657
Excluding Family Labour,1,rice-maize-areca palm,8025.32607
Excluding Family Labour,1,rice-maize-areca palm,4704.443575
Excluding Family Labour,1,rice-maize-areca palm,5720.54858
Excluding Family Labour,1,rice-maize-areca palm,4418.169841
Excluding Family Labour,1,rice-maize-areca palm,-7190.627461
Excluding Family Labour,1,rice-maize-areca palm,2228.583994
Excluding Family Labour,1,rice-maize-areca palm,5149.973159
Excluding Family Labour,1,rice-maize-areca palm,2621.289895
Excluding Family Labour,1,rice-maize-areca palm,11894.3271
Excluding Family Labour,1,rice-maize-areca palm,4239.887374
Excluding Family Labour,1,rice-maize-areca palm,-641.1686826
Excluding Family Labour,1,rice-maize-areca palm,6896.006736
Excluding Family Labour,1,rice-maize-areca palm,2088.362244
Excluding Family Labour,1,rice-maize-areca palm,5876.91526
Excluding Family Labour,1,rice-maize-areca palm,4064.013102
Excluding Family Labour,1,rice-maize-areca palm,25322.48399
Excluding Family Labour,1,rice-maize-areca palm,-1072.461863
Excluding Family Labour,1,rice-maize-areca palm,7407.167884
Excluding Family Labour,1,rice-maize-areca palm,11419.56856
Excluding Family Labour,1,rice-maize-areca palm,960.3713005
Excluding Family Labour,1,rice-maize-areca palm,2783.233464
Excluding Family Labour,1,rice-maize-areca palm,1571.26159
Excluding Family Labour,1,rice-maize-areca palm,2194.299576
Excluding Family Labour,1,rice-maize-areca palm,-10538.01875
Excluding Family Labour,1,rice-maize-areca palm,3950.798908
Excluding Family Labour,1,rice-maize-areca palm,5495.298991
Excluding Family Labour,1,rice-maize-areca palm,-2926.453326
Excluding Family Labour,1,rice-maize-areca palm,4070.757942
Excluding Family Labour,1,rice-maize-areca palm,-3942.857994
Excluding Family Labour,1,rice-maize-areca palm,1869.0669
Excluding Family Labour,1,rice-maize-areca palm,-3068.89827
Excluding Family Labour,1,rice-maize-areca palm,-2673.573769
Excluding Family Labour,1,rice-maize-areca palm,1013.23263
Excluding Family Labour,1,rice-maize-areca palm,6329.135401
Excluding Family Labour,1,rice-maize-areca palm,10262.96004
Excluding Family Labour,1,rice-maize-areca palm,1347.55925
Excluding Family Labour,1,rice-maize-areca palm,677.1121836
Excluding Family Labour,1,rice-maize-areca palm,1391.420903
Excluding Family Labour,1,rice-maize-areca palm,1049.983282
Excluding Family Labour,1,rice-maize-areca palm,609.0006897
Excluding Family Labour,1,rice-maize-areca palm,773.5371695
Excluding Family Labour,1,rice-maize-areca palm,-1304.310876
Excluding Family Labour,1,rice-maize-areca palm,-107.5293957
Excluding Family Labour,1,rice-maize-areca palm,1575.842669
Excluding Family Labour,1,rice-maize-areca palm,4966.861519
Excluding Family Labour,1,rice-maize-areca palm,2633.082825
Excluding Family Labour,1,rice-maize-areca palm,-393.3636665
Excluding Family Labour,1,rice-maize-areca palm,-1903.350209
Excluding Family Labour,1,rice-maize-areca palm,1177.41069
Excluding Family Labour,1,rice-maize-areca palm,1910.328126
Excluding Family Labour,1,rice-maize-areca palm,-6888.9102
Excluding Family Labour,1,rice-maize-areca palm,-9386.265469
Excluding Family Labour,1,rice-maize-areca palm,547.4978579
Excluding Family Labour,1,rice-maize-areca palm,1163.65062
Excluding Family Labour,1,rice-maize-areca palm,4212.398891
Excluding Family Labour,1,rice-maize-areca palm,11881.67891
Excluding Family Labour,1,rice-maize-areca palm,8084.035236
Excluding Family Labour,1,rice-maize-areca palm,2707.702685
Excluding Family Labour,1,rice-maize-areca palm,1139.973236
Excluding Family Labour,1,rice-maize-areca palm,443.1476683
Excluding Family Labour,1,rice-maize-areca palm,2655.635561
Excluding Family Labour,1,rice-maize-areca palm,-3541.113351
Excluding Family Labour,1,rice-maize-areca palm,5923.123945
Excluding Family Labour,1,rice-maize-areca palm,-6383.359651
Excluding Family Labour,1,rice-maize-areca palm,3287.733257
Excluding Family Labour,1,rice-maize-areca palm,-2992.273179
Excluding Family Labour,1,rice-maize-areca palm,7852.310704
Excluding Family Labour,1,rice-maize-areca palm,8499.15703
Excluding Family Labour,1,rice-maize-areca palm,5298.401824
Excluding Family Labour,1,rice-maize-areca palm,2959.921044
Excluding Family Labour,1,rice-maize-areca palm,-2085.204504
Excluding Family Labour,1,rice-maize-areca palm,7475.514684
Excluding Family Labour,1,rice-maize-areca palm,1538.507544
Excluding Family Labour,1,rice-maize-areca palm,482.4181498
Excluding Family Labour,1,rice-maize-areca palm,5974.143054
Excluding Family Labour,1,rice-maize-areca palm,-903.8643321
Excluding Family Labour,1,rice-maize-areca palm,7516.222907
Excluding Family Labour,1,rice-maize-areca palm,1639.566179
Excluding Family Labour,1,rice-maize-areca palm,418.2531687
Excluding Family Labour,1,rice-maize-areca palm,722.408458
Excluding Family Labour,1,rice-maize-areca palm,-2349.961254
Excluding Family Labour,1,rice-maize-areca palm,3621.041235
Excluding Family Labour,1,rice-maize-areca palm,3336.949621
Excluding Family Labour,1,rice-maize-areca palm,631.1411037
Excluding Family Labour,1,rice-maize-areca palm,1324.558032
Excluding Family Labour,1,rice-maize-areca palm,65.67164139
Excluding Family Labour,1,rice-maize-areca palm,-1739.53259
Excluding Family Labour,1,rice-maize-areca palm,6501.749709
Excluding Family Labour,1,rice-maize-areca palm,7765.272104
Excluding Family Labour,1,rice-maize-areca palm,587.4987188
Excluding Family Labour,1,rice-maize-areca palm,2959.241041
Excluding Family Labour,1,rice-maize-areca palm,3288.965205
Excluding Family Labour,1,rice-maize-areca palm,2762.507824
Excluding Family Labour,1,rice-maize-areca palm,10397.65032
Excluding Family Labour,1,rice-maize-areca palm,4284.796251
Excluding Family Labour,1,rice-maize-areca palm,-2082.029887
Excluding Family Labour,1,rice-maize-areca palm,953.3307429
Excluding Family Labour,1,rice-maize-areca palm,4552.304123
Excluding Family Labour,1,rice-maize-areca palm,5342.975668
Excluding Family Labour,1,rice-maize-areca palm,5773.122688
Excluding Family Labour,1,rice-maize-areca palm,389.6912639
Excluding Family Labour,1,rice-maize-areca palm,4435.634289
Excluding Family Labour,1,rice-maize-areca palm,2719.144658
Excluding Family Labour,1,rice-maize-areca palm,7561.492922
Excluding Family Labour,1,rice-maize-areca palm,6361.743889
Excluding Family Labour,1,rice-maize-areca palm,4130.784526
Excluding Family Labour,1,rice-maize-areca palm,3067.86431
Excluding Family Labour,1,rice-maize-areca palm,5554.306751
Excluding Family Labour,1,rice-maize-areca palm,-447.7173994
Excluding Family Labour,1,rice-maize-areca palm,9836.904616
Excluding Family Labour,1,rice-maize-areca palm,3002.507379
Excluding Family Labour,1,rice-maize-areca palm,-1064.589803
Excluding Family Labour,1,rice-maize-areca palm,-146.885086
Excluding Family Labour,1,rice-maize-areca palm,514.8908292
Excluding Family Labour,1,rice-maize-areca palm,1497.307952
Excluding Family Labour,1,rice-maize-areca palm,8457.915641
Excluding Family Labour,1,rice-maize-areca palm,13523.37529
Excluding Family Labour,1,rice-maize-areca palm,3545.861121
Excluding Family Labour,1,rice-maize-areca palm,11152.87324
Excluding Family Labour,1,rice-maize-areca palm,-984.3994572
Excluding Family Labour,1,rice-maize-areca palm,626.3190178
Excluding Family Labour,1,rice-maize-areca palm,-1715.696219
Excluding Family Labour,1,rice-maize-areca palm,3250.513347
Excluding Family Labour,1,rice-maize-areca palm,-1132.204682
Excluding Family Labour,1,rice-maize-areca palm,-2945.957874
Excluding Family Labour,1,rice-maize-areca palm,10760.24998
Excluding Family Labour,1,rice-maize-areca palm,-1298.267205
Excluding Family Labour,1,rice-maize-areca palm,1573.002672
Excluding Family Labour,1,rice-maize-areca palm,-3274.674753
Excluding Family Labour,1,rice-maize-areca palm,5375.980374
Excluding Family Labour,1,rice-maize-areca palm,5126.383683
Excluding Family Labour,1,rice-maize-areca palm,6868.138608
Excluding Family Labour,1,rice-maize-areca palm,-1844.586897
Excluding Family Labour,1,rice-maize-areca palm,5658.909287
Excluding Family Labour,1,rice-maize-areca palm,7860.009651
Excluding Family Labour,1,rice-maize-areca palm,4852.592016
Excluding Family Labour,1,rice-maize-areca palm,16788.22079
Excluding Family Labour,1,rice-maize-areca palm,10962.31137
Excluding Family Labour,1,rice-maize-areca palm,-3626.901197
Excluding Family Labour,1,rice-maize-areca palm,1302.422094
Excluding Family Labour,1,rice-maize-areca palm,-1664.083332
Excluding Family Labour,1,rice-maize-areca palm,-10904.288
Excluding Family Labour,1,rice-maize-areca palm,1675.923763
Excluding Family Labour,1,rice-maize-areca palm,164.3910245
Excluding Family Labour,1,rice-maize-areca palm,5570.72739
Excluding Family Labour,1,rice-maize-areca palm,11671.63037
Excluding Family Labour,1,rice-maize-areca palm,-113.9330845
Excluding Family Labour,1,rice-maize-areca palm,-3989.976458
Excluding Family Labour,1,rice-maize-areca palm,3751.101681
Excluding Family Labour,1,rice-maize-areca palm,1379.213529
Excluding Family Labour,1,rice-maize-areca palm,2580.004102
Excluding Family Labour,1,rice-maize-areca palm,284.9869793
Excluding Family Labour,1,rice-maize-areca palm,10252.02028
Excluding Family Labour,1,rice-maize-areca palm,7464.733375
Excluding Family Labour,1,rice-maize-areca palm,11874.34122
Excluding Family Labour,1,rice-maize-areca palm,-642.9780875
Excluding Family Labour,1,rice-maize-areca palm,-1308.811698
Excluding Family Labour,1,rice-maize-areca palm,2155.65785
Excluding Family Labour,1,rice-maize-areca palm,-5092.521091
Excluding Family Labour,1,rice-maize-areca palm,1114.584149
Excluding Family Labour,1,rice-maize-areca palm,4760.8965
Excluding Family Labour,1,rice-maize-areca palm,1569.225023
Excluding Family Labour,1,rice-maize-areca palm,5566.288046
Excluding Family Labour,1,rice-maize-areca palm,2148.281254
Excluding Family Labour,1,rice-maize-areca palm,9385.499293
Excluding Family Labour,1,rice-maize-areca palm,9495.627329
Excluding Family Labour,1,rice-maize-areca palm,343.7063138
Excluding Family Labour,1,rice-maize-areca palm,-2232.377597
Excluding Family Labour,1,rice-maize-areca palm,7992.142735
Excluding Family Labour,1,rice-maize-areca palm,4005.230118
Excluding Family Labour,1,rice-maize-areca palm,7486.261921
Excluding Family Labour,1,rice-maize-areca palm,1026.371472
Excluding Family Labour,1,rice-maize-areca palm,6765.427105
Excluding Family Labour,1,rice-maize-areca palm,-7526.95622
Excluding Family Labour,1,rice-maize-areca palm,-8290.282528
Excluding Family Labour,1,rice-maize-areca palm,1416.695692
Excluding Family Labour,1,rice-maize-areca palm,-5398.126141
Excluding Family Labour,1,rice-maize-areca palm,2537.922029
Excluding Family Labour,1,rice-maize-areca palm,13462.74583
Excluding Family Labour,1,rice-maize-areca palm,-1503.919678
Excluding Family Labour,1,rice-maize-areca palm,2714.673597
Excluding Family Labour,1,rice-maize-areca palm,2988.894128
Excluding Family Labour,1,rice-maize-areca palm,5216.928552
Excluding Family Labour,1,rice-maize-areca palm,8492.939992
Excluding Family Labour,1,rice-maize-areca palm,16693.47078
Excluding Family Labour,1,rice-maize-areca palm,471.1048992
Excluding Family Labour,1,rice-maize-areca palm,-739.9688151
Excluding Family Labour,1,rice-maize-areca palm,4720.023775
Excluding Family Labour,1,rice-maize-areca palm,8608.907381
Excluding Family Labour,1,rice-maize-areca palm,4485.93578
Excluding Family Labour,1,rice-maize-areca palm,-6137.349079
Excluding Family Labour,1,rice-maize-areca palm,-3849.921972
Excluding Family Labour,1,rice-maize-areca palm,17533.72004
Excluding Family Labour,1,rice-maize-areca palm,2966.442114
Excluding Family Labour,1,rice-maize-areca palm,-288.9809609
