Label,Desc,Decision Option,Tradeoff
Excluding Family Labour,1,rubber-areca palm-durian,13843.3848
Excluding Family Labour,1,rubber-areca palm-durian,8990.893812
Excluding Family Labour,1,rubber-areca palm-durian,24175.89785
Excluding Family Labour,1,rubber-areca palm-durian,34010.50142
Excluding Family Labour,1,rubber-areca palm-durian,8169.55746
Excluding Family Labour,1,rubber-areca palm-durian,13615.55005
Excluding Family Labour,1,rubber-areca palm-durian,10693.18234
Excluding Family Labour,1,rubber-areca palm-durian,13696.5981
Excluding Family Labour,1,rubber-areca palm-durian,19988.66071
Excluding Family Labour,1,rubber-areca palm-durian,14113.08189
Excluding Family Labour,1,rubber-areca palm-durian,5206.213403
Excluding Family Labour,1,rubber-areca palm-durian,17910.29074
Excluding Family Labour,1,rubber-areca palm-durian,25307.33764
Excluding Family Labour,1,rubber-areca palm-durian,1550.500435
Excluding Family Labour,1,rubber-areca palm-durian,15122.83814
Excluding Family Labour,1,rubber-areca palm-durian,5676.09649
Excluding Family Labour,1,rubber-areca palm-durian,19983.63461
Excluding Family Labour,1,rubber-areca palm-durian,30612.52409
Excluding Family Labour,1,rubber-areca palm-durian,4291.243853
Excluding Family Labour,1,rubber-areca palm-durian,17486.01379
Excluding Family Labour,1,rubber-areca palm-durian,19716.41913
Excluding Family Labour,1,rubber-areca palm-durian,10756.44595
Excluding Family Labour,1,rubber-areca palm-durian,8960.915895
Excluding Family Labour,1,rubber-areca palm-durian,12680.11723
Excluding Family Labour,1,rubber-areca palm-durian,36826.09555
Excluding Family Labour,1,rubber-areca palm-durian,4458.294413
Excluding Family Labour,1,rubber-areca palm-durian,7183.902774
Excluding Family Labour,1,rubber-areca palm-durian,18948.00736
Excluding Family Labour,1,rubber-areca palm-durian,11998.06446
Excluding Family Labour,1,rubber-areca palm-durian,12124.21084
Excluding Family Labour,1,rubber-areca palm-durian,15804.61209
Excluding Family Labour,1,rubber-areca palm-durian,10090.75381
Excluding Family Labour,1,rubber-areca palm-durian,18415.09398
Excluding Family Labour,1,rubber-areca palm-durian,8766.26641
Excluding Family Labour,1,rubber-areca palm-durian,7335.254397
Excluding Family Labour,1,rubber-areca palm-durian,20079.04604
Excluding Family Labour,1,rubber-areca palm-durian,7975.823367
Excluding Family Labour,1,rubber-areca palm-durian,8983.167433
Excluding Family Labour,1,rubber-areca palm-durian,6174.769121
Excluding Family Labour,1,rubber-areca palm-durian,29134.08742
Excluding Family Labour,1,rubber-areca palm-durian,7025.751696
Excluding Family Labour,1,rubber-areca palm-durian,1249.821243
Excluding Family Labour,1,rubber-areca palm-durian,13251.66372
Excluding Family Labour,1,rubber-areca palm-durian,13492.74401
Excluding Family Labour,1,rubber-areca palm-durian,9788.033039
Excluding Family Labour,1,rubber-areca palm-durian,7535.890879
Excluding Family Labour,1,rubber-areca palm-durian,-1656.582628
Excluding Family Labour,1,rubber-areca palm-durian,11099.5682
Excluding Family Labour,1,rubber-areca palm-durian,26725.85979
Excluding Family Labour,1,rubber-areca palm-durian,16465.85508
Excluding Family Labour,1,rubber-areca palm-durian,7118.744469
Excluding Family Labour,1,rubber-areca palm-durian,19141.47041
Excluding Family Labour,1,rubber-areca palm-durian,-354.6425877
Excluding Family Labour,1,rubber-areca palm-durian,9928.564858
Excluding Family Labour,1,rubber-areca palm-durian,8799.08337
Excluding Family Labour,1,rubber-areca palm-durian,5926.204398
Excluding Family Labour,1,rubber-areca palm-durian,9114.755173
Excluding Family Labour,1,rubber-areca palm-durian,36786.78625
Excluding Family Labour,1,rubber-areca palm-durian,17615.9942
Excluding Family Labour,1,rubber-areca palm-durian,15543.8913
Excluding Family Labour,1,rubber-areca palm-durian,4642.221783
Excluding Family Labour,1,rubber-areca palm-durian,8714.665758
Excluding Family Labour,1,rubber-areca palm-durian,12317.12565
Excluding Family Labour,1,rubber-areca palm-durian,13629.78314
Excluding Family Labour,1,rubber-areca palm-durian,13791.66154
Excluding Family Labour,1,rubber-areca palm-durian,9580.613502
Excluding Family Labour,1,rubber-areca palm-durian,14928.03291
Excluding Family Labour,1,rubber-areca palm-durian,10534.42953
Excluding Family Labour,1,rubber-areca palm-durian,12635.9792
Excluding Family Labour,1,rubber-areca palm-durian,8863.095246
Excluding Family Labour,1,rubber-areca palm-durian,20255.0234
Excluding Family Labour,1,rubber-areca palm-durian,6558.500937
Excluding Family Labour,1,rubber-areca palm-durian,22021.53674
Excluding Family Labour,1,rubber-areca palm-durian,12861.25302
Excluding Family Labour,1,rubber-areca palm-durian,9831.248392
Excluding Family Labour,1,rubber-areca palm-durian,20748.44599
Excluding Family Labour,1,rubber-areca palm-durian,15277.15423
Excluding Family Labour,1,rubber-areca palm-durian,8281.260048
Excluding Family Labour,1,rubber-areca palm-durian,10032.07644
Excluding Family Labour,1,rubber-areca palm-durian,5310.487809
Excluding Family Labour,1,rubber-areca palm-durian,15470.5852
Excluding Family Labour,1,rubber-areca palm-durian,21575.45876
Excluding Family Labour,1,rubber-areca palm-durian,42280.6125
Excluding Family Labour,1,rubber-areca palm-durian,13070.61998
Excluding Family Labour,1,rubber-areca palm-durian,20723.33661
Excluding Family Labour,1,rubber-areca palm-durian,6147.737509
Excluding Family Labour,1,rubber-areca palm-durian,31384.74439
Excluding Family Labour,1,rubber-areca palm-durian,6460.552576
Excluding Family Labour,1,rubber-areca palm-durian,7817.693376
Excluding Family Labour,1,rubber-areca palm-durian,11232.11427
Excluding Family Labour,1,rubber-areca palm-durian,27461.70689
Excluding Family Labour,1,rubber-areca palm-durian,19066.33852
Excluding Family Labour,1,rubber-areca palm-durian,3699.941118
Excluding Family Labour,1,rubber-areca palm-durian,17294.30112
Excluding Family Labour,1,rubber-areca palm-durian,9086.367546
Excluding Family Labour,1,rubber-areca palm-durian,20503.8347
Excluding Family Labour,1,rubber-areca palm-durian,13999.71113
Excluding Family Labour,1,rubber-areca palm-durian,11183.67527
Excluding Family Labour,1,rubber-areca palm-durian,15141.56226
Excluding Family Labour,1,rubber-areca palm-durian,18470.89322
Excluding Family Labour,1,rubber-areca palm-durian,18141.02221
Excluding Family Labour,1,rubber-areca palm-durian,15362.65385
Excluding Family Labour,1,rubber-areca palm-durian,24851.75319
Excluding Family Labour,1,rubber-areca palm-durian,4791.816754
Excluding Family Labour,1,rubber-areca palm-durian,33489.4486
Excluding Family Labour,1,rubber-areca palm-durian,8710.775412
Excluding Family Labour,1,rubber-areca palm-durian,16283.90078
Excluding Family Labour,1,rubber-areca palm-durian,4308.659405
Excluding Family Labour,1,rubber-areca palm-durian,11148.71666
Excluding Family Labour,1,rubber-areca palm-durian,26813.53501
Excluding Family Labour,1,rubber-areca palm-durian,21320.75192
Excluding Family Labour,1,rubber-areca palm-durian,15245.79678
Excluding Family Labour,1,rubber-areca palm-durian,6087.169022
Excluding Family Labour,1,rubber-areca palm-durian,9226.787661
Excluding Family Labour,1,rubber-areca palm-durian,7044.508757
Excluding Family Labour,1,rubber-areca palm-durian,21559.58121
Excluding Family Labour,1,rubber-areca palm-durian,12062.78564
Excluding Family Labour,1,rubber-areca palm-durian,16047.65638
Excluding Family Labour,1,rubber-areca palm-durian,48847.03561
Excluding Family Labour,1,rubber-areca palm-durian,8393.882299
Excluding Family Labour,1,rubber-areca palm-durian,13718.60657
Excluding Family Labour,1,rubber-areca palm-durian,10816.74737
Excluding Family Labour,1,rubber-areca palm-durian,2979.490208
Excluding Family Labour,1,rubber-areca palm-durian,15578.55975
Excluding Family Labour,1,rubber-areca palm-durian,7887.027448
Excluding Family Labour,1,rubber-areca palm-durian,4304.61135
Excluding Family Labour,1,rubber-areca palm-durian,14350.81263
Excluding Family Labour,1,rubber-areca palm-durian,6855.400781
Excluding Family Labour,1,rubber-areca palm-durian,23740.769
Excluding Family Labour,1,rubber-areca palm-durian,13147.05432
Excluding Family Labour,1,rubber-areca palm-durian,10533.28912
Excluding Family Labour,1,rubber-areca palm-durian,5177.853801
Excluding Family Labour,1,rubber-areca palm-durian,8483.122525
Excluding Family Labour,1,rubber-areca palm-durian,3859.163609
Excluding Family Labour,1,rubber-areca palm-durian,18014.91743
Excluding Family Labour,1,rubber-areca palm-durian,18485.01663
Excluding Family Labour,1,rubber-areca palm-durian,13507.39324
Excluding Family Labour,1,rubber-areca palm-durian,22594.49792
Excluding Family Labour,1,rubber-areca palm-durian,26251.68717
Excluding Family Labour,1,rubber-areca palm-durian,17989.35735
Excluding Family Labour,1,rubber-areca palm-durian,25005.02776
Excluding Family Labour,1,rubber-areca palm-durian,11936.56034
Excluding Family Labour,1,rubber-areca palm-durian,18102.52582
Excluding Family Labour,1,rubber-areca palm-durian,8219.836373
Excluding Family Labour,1,rubber-areca palm-durian,8617.652045
Excluding Family Labour,1,rubber-areca palm-durian,8005.485701
Excluding Family Labour,1,rubber-areca palm-durian,12216.63493
Excluding Family Labour,1,rubber-areca palm-durian,29173.83913
Excluding Family Labour,1,rubber-areca palm-durian,36607.11938
Excluding Family Labour,1,rubber-areca palm-durian,2686.579351
Excluding Family Labour,1,rubber-areca palm-durian,19944.26262
Excluding Family Labour,1,rubber-areca palm-durian,18496.71555
Excluding Family Labour,1,rubber-areca palm-durian,3197.820443
Excluding Family Labour,1,rubber-areca palm-durian,24996.11051
Excluding Family Labour,1,rubber-areca palm-durian,21390.72775
Excluding Family Labour,1,rubber-areca palm-durian,29260.62456
Excluding Family Labour,1,rubber-areca palm-durian,12497.77614
Excluding Family Labour,1,rubber-areca palm-durian,27341.53515
Excluding Family Labour,1,rubber-areca palm-durian,8197.058976
Excluding Family Labour,1,rubber-areca palm-durian,12974.86999
Excluding Family Labour,1,rubber-areca palm-durian,9708.353719
Excluding Family Labour,1,rubber-areca palm-durian,11567.29324
Excluding Family Labour,1,rubber-areca palm-durian,1546.595489
Excluding Family Labour,1,rubber-areca palm-durian,5641.07684
Excluding Family Labour,1,rubber-areca palm-durian,8406.299656
Excluding Family Labour,1,rubber-areca palm-durian,10563.90483
Excluding Family Labour,1,rubber-areca palm-durian,9178.207919
Excluding Family Labour,1,rubber-areca palm-durian,14450.20647
Excluding Family Labour,1,rubber-areca palm-durian,11230.9906
Excluding Family Labour,1,rubber-areca palm-durian,12991.02164
Excluding Family Labour,1,rubber-areca palm-durian,14550.68275
Excluding Family Labour,1,rubber-areca palm-durian,15439.20998
Excluding Family Labour,1,rubber-areca palm-durian,26145.89823
Excluding Family Labour,1,rubber-areca palm-durian,5006.475099
Excluding Family Labour,1,rubber-areca palm-durian,13888.72555
Excluding Family Labour,1,rubber-areca palm-durian,19378.13399
Excluding Family Labour,1,rubber-areca palm-durian,5134.300824
Excluding Family Labour,1,rubber-areca palm-durian,12347.20213
Excluding Family Labour,1,rubber-areca palm-durian,12490.46143
Excluding Family Labour,1,rubber-areca palm-durian,11812.65194
Excluding Family Labour,1,rubber-areca palm-durian,10245.58355
Excluding Family Labour,1,rubber-areca palm-durian,26555.15765
Excluding Family Labour,1,rubber-areca palm-durian,15290.26044
Excluding Family Labour,1,rubber-areca palm-durian,10074.99486
Excluding Family Labour,1,rubber-areca palm-durian,16325.95968
Excluding Family Labour,1,rubber-areca palm-durian,13205.49404
Excluding Family Labour,1,rubber-areca palm-durian,9337.549046
Excluding Family Labour,1,rubber-areca palm-durian,17127.12913
Excluding Family Labour,1,rubber-areca palm-durian,18017.04856
Excluding Family Labour,1,rubber-areca palm-durian,7435.739294
Excluding Family Labour,1,rubber-areca palm-durian,42894.26156
Excluding Family Labour,1,rubber-areca palm-durian,8090.496681
Excluding Family Labour,1,rubber-areca palm-durian,18513.38747
Excluding Family Labour,1,rubber-areca palm-durian,17866.34067
Excluding Family Labour,1,rubber-areca palm-durian,13902.42342
Excluding Family Labour,1,rubber-areca palm-durian,7015.795914
Excluding Family Labour,1,rubber-areca palm-durian,2336.652199
Excluding Family Labour,1,rubber-areca palm-durian,9836.303419
Excluding Family Labour,1,rubber-areca palm-durian,4585.051728
Excluding Family Labour,1,rubber-areca palm-durian,10670.71819
Excluding Family Labour,1,rubber-areca palm-durian,9509.597098
Excluding Family Labour,1,rubber-areca palm-durian,4967.645513
Excluding Family Labour,1,rubber-areca palm-durian,-2082.030886
Excluding Family Labour,1,rubber-areca palm-durian,16301.52038
Excluding Family Labour,1,rubber-areca palm-durian,23394.56612
Excluding Family Labour,1,rubber-areca palm-durian,9671.342466
Excluding Family Labour,1,rubber-areca palm-durian,8022.641334
Excluding Family Labour,1,rubber-areca palm-durian,12463.96547
Excluding Family Labour,1,rubber-areca palm-durian,3751.208531
Excluding Family Labour,1,rubber-areca palm-durian,12182.01076
Excluding Family Labour,1,rubber-areca palm-durian,20165.47757
Excluding Family Labour,1,rubber-areca palm-durian,9245.454961
Excluding Family Labour,1,rubber-areca palm-durian,4657.020607
Excluding Family Labour,1,rubber-areca palm-durian,9992.306568
Excluding Family Labour,1,rubber-areca palm-durian,6816.289548
Excluding Family Labour,1,rubber-areca palm-durian,19402.09336
Excluding Family Labour,1,rubber-areca palm-durian,12359.26551
Excluding Family Labour,1,rubber-areca palm-durian,11107.28606
Excluding Family Labour,1,rubber-areca palm-durian,11735.19875
Excluding Family Labour,1,rubber-areca palm-durian,6352.39151
Excluding Family Labour,1,rubber-areca palm-durian,17874.38657
Excluding Family Labour,1,rubber-areca palm-durian,10287.56891
Excluding Family Labour,1,rubber-areca palm-durian,19200.17426
Excluding Family Labour,1,rubber-areca palm-durian,21004.28229
Excluding Family Labour,1,rubber-areca palm-durian,5780.412326
Excluding Family Labour,1,rubber-areca palm-durian,11503.64606
Excluding Family Labour,1,rubber-areca palm-durian,13911.32035
Excluding Family Labour,1,rubber-areca palm-durian,25696.51194
Excluding Family Labour,1,rubber-areca palm-durian,9607.529448
Excluding Family Labour,1,rubber-areca palm-durian,6641.206076
Excluding Family Labour,1,rubber-areca palm-durian,7078.110675
Excluding Family Labour,1,rubber-areca palm-durian,5197.896114
Excluding Family Labour,1,rubber-areca palm-durian,6493.267281
Excluding Family Labour,1,rubber-areca palm-durian,11961.59906
Excluding Family Labour,1,rubber-areca palm-durian,9415.420197
Excluding Family Labour,1,rubber-areca palm-durian,11317.02761
Excluding Family Labour,1,rubber-areca palm-durian,6243.293843
Excluding Family Labour,1,rubber-areca palm-durian,11038.42836
Excluding Family Labour,1,rubber-areca palm-durian,4541.546016
Excluding Family Labour,1,rubber-areca palm-durian,10639.21931
Excluding Family Labour,1,rubber-areca palm-durian,6473.755367
Excluding Family Labour,1,rubber-areca palm-durian,8860.414821
Excluding Family Labour,1,rubber-areca palm-durian,35549.38191
Excluding Family Labour,1,rubber-areca palm-durian,19728.16024
Excluding Family Labour,1,rubber-areca palm-durian,19712.15951
Excluding Family Labour,1,rubber-areca palm-durian,30753.65895
Excluding Family Labour,1,rubber-areca palm-durian,32846.68211
Excluding Family Labour,1,rubber-areca palm-durian,34954.99616
Excluding Family Labour,1,rubber-areca palm-durian,6333.744821
Excluding Family Labour,1,rubber-areca palm-durian,12124.51243
Excluding Family Labour,1,rubber-areca palm-durian,4793.982327
Excluding Family Labour,1,rubber-areca palm-durian,10449.42962
Excluding Family Labour,1,rubber-areca palm-durian,35461.05421
Excluding Family Labour,1,rubber-areca palm-durian,21609.30547
Excluding Family Labour,1,rubber-areca palm-durian,6685.765969
Excluding Family Labour,1,rubber-areca palm-durian,13441.43119
Excluding Family Labour,1,rubber-areca palm-durian,4891.622003
Excluding Family Labour,1,rubber-areca palm-durian,13372.11638
Excluding Family Labour,1,rubber-areca palm-durian,6595.876606
Excluding Family Labour,1,rubber-areca palm-durian,9769.804731
Excluding Family Labour,1,rubber-areca palm-durian,12915.97715
Excluding Family Labour,1,rubber-areca palm-durian,7063.611898
Excluding Family Labour,1,rubber-areca palm-durian,9213.671215
Excluding Family Labour,1,rubber-areca palm-durian,14871.80576
Excluding Family Labour,1,rubber-areca palm-durian,8240.538716
Excluding Family Labour,1,rubber-areca palm-durian,5043.051985
Excluding Family Labour,1,rubber-areca palm-durian,15422.05448
Excluding Family Labour,1,rubber-areca palm-durian,9659.21561
Excluding Family Labour,1,rubber-areca palm-durian,10070.40316
Excluding Family Labour,1,rubber-areca palm-durian,12172.82076
Excluding Family Labour,1,rubber-areca palm-durian,17230.90516
Excluding Family Labour,1,rubber-areca palm-durian,7532.80141
Excluding Family Labour,1,rubber-areca palm-durian,19968.15192
Excluding Family Labour,1,rubber-areca palm-durian,15582.71914
Excluding Family Labour,1,rubber-areca palm-durian,5067.358782
Excluding Family Labour,1,rubber-areca palm-durian,6609.596231
Excluding Family Labour,1,rubber-areca palm-durian,20453.79003
Excluding Family Labour,1,rubber-areca palm-durian,10928.52206
Excluding Family Labour,1,rubber-areca palm-durian,5169.539652
Excluding Family Labour,1,rubber-areca palm-durian,8551.833271
Excluding Family Labour,1,rubber-areca palm-durian,15809.37615
Excluding Family Labour,1,rubber-areca palm-durian,9932.959256
Excluding Family Labour,1,rubber-areca palm-durian,13956.60453
Excluding Family Labour,1,rubber-areca palm-durian,2558.208873
Excluding Family Labour,1,rubber-areca palm-durian,34001.56227
Excluding Family Labour,1,rubber-areca palm-durian,9822.748383
Excluding Family Labour,1,rubber-areca palm-durian,25075.96779
Excluding Family Labour,1,rubber-areca palm-durian,15386.05551
Excluding Family Labour,1,rubber-areca palm-durian,8329.676326
Excluding Family Labour,1,rubber-areca palm-durian,5229.349695
Excluding Family Labour,1,rubber-areca palm-durian,9669.04587
Excluding Family Labour,1,rubber-areca palm-durian,14977.34791
Excluding Family Labour,1,rubber-areca palm-durian,23805.34051
Excluding Family Labour,1,rubber-areca palm-durian,8090.227587
Excluding Family Labour,1,rubber-areca palm-durian,14765.5588
Excluding Family Labour,1,rubber-areca palm-durian,35800.49091
Excluding Family Labour,1,rubber-areca palm-durian,12300.02275
Excluding Family Labour,1,rubber-areca palm-durian,5596.05155
Excluding Family Labour,1,rubber-areca palm-durian,12125.23858
Excluding Family Labour,1,rubber-areca palm-durian,13933.45261
Excluding Family Labour,1,rubber-areca palm-durian,29799.15624
Excluding Family Labour,1,rubber-areca palm-durian,16938.10164
Excluding Family Labour,1,rubber-areca palm-durian,12869.12409
Excluding Family Labour,1,rubber-areca palm-durian,9091.500442
Excluding Family Labour,1,rubber-areca palm-durian,3839.780892
Excluding Family Labour,1,rubber-areca palm-durian,5100.816516
Excluding Family Labour,1,rubber-areca palm-durian,30080.98301
Excluding Family Labour,1,rubber-areca palm-durian,19906.8199
Excluding Family Labour,1,rubber-areca palm-durian,10082.66908
Excluding Family Labour,1,rubber-areca palm-durian,13459.99556
Excluding Family Labour,1,rubber-areca palm-durian,10820.31624
Excluding Family Labour,1,rubber-areca palm-durian,19568.41451
Excluding Family Labour,1,rubber-areca palm-durian,10834.23228
Excluding Family Labour,1,rubber-areca palm-durian,29612.39859
Excluding Family Labour,1,rubber-areca palm-durian,9560.050252
Excluding Family Labour,1,rubber-areca palm-durian,6693.208463
Excluding Family Labour,1,rubber-areca palm-durian,10340.13745
Excluding Family Labour,1,rubber-areca palm-durian,16766.38016
Excluding Family Labour,1,rubber-areca palm-durian,3631.257341
Excluding Family Labour,1,rubber-areca palm-durian,18543.96462
Excluding Family Labour,1,rubber-areca palm-durian,28749.92319
Excluding Family Labour,1,rubber-areca palm-durian,9272.459234
Excluding Family Labour,1,rubber-areca palm-durian,19949.68289
Excluding Family Labour,1,rubber-areca palm-durian,13766.0984
Excluding Family Labour,1,rubber-areca palm-durian,31033.61349
Excluding Family Labour,1,rubber-areca palm-durian,16168.71305
Excluding Family Labour,1,rubber-areca palm-durian,13899.36862
Excluding Family Labour,1,rubber-areca palm-durian,28241.8811
Excluding Family Labour,1,rubber-areca palm-durian,14799.62614
Excluding Family Labour,1,rubber-areca palm-durian,6979.430496
Excluding Family Labour,1,rubber-areca palm-durian,14942.98007
Excluding Family Labour,1,rubber-areca palm-durian,21846.8571
Excluding Family Labour,1,rubber-areca palm-durian,3076.612206
Excluding Family Labour,1,rubber-areca palm-durian,22041.66052
Excluding Family Labour,1,rubber-areca palm-durian,5470.18508
Excluding Family Labour,1,rubber-areca palm-durian,13209.25823
Excluding Family Labour,1,rubber-areca palm-durian,18473.09933
Excluding Family Labour,1,rubber-areca palm-durian,13571.23694
Excluding Family Labour,1,rubber-areca palm-durian,12967.45813
Excluding Family Labour,1,rubber-areca palm-durian,9998.734093
Excluding Family Labour,1,rubber-areca palm-durian,16161.33988
Excluding Family Labour,1,rubber-areca palm-durian,15729.14805
Excluding Family Labour,1,rubber-areca palm-durian,13062.67559
Excluding Family Labour,1,rubber-areca palm-durian,20811.01322
Excluding Family Labour,1,rubber-areca palm-durian,8474.569123
Excluding Family Labour,1,rubber-areca palm-durian,15033.76167
Excluding Family Labour,1,rubber-areca palm-durian,23215.19057
Excluding Family Labour,1,rubber-areca palm-durian,4528.728715
Excluding Family Labour,1,rubber-areca palm-durian,13191.77779
Excluding Family Labour,1,rubber-areca palm-durian,12092.54429
Excluding Family Labour,1,rubber-areca palm-durian,5062.14092
Excluding Family Labour,1,rubber-areca palm-durian,9980.314172
Excluding Family Labour,1,rubber-areca palm-durian,8562.771536
Excluding Family Labour,1,rubber-areca palm-durian,14929.65803
Excluding Family Labour,1,rubber-areca palm-durian,13919.54212
Excluding Family Labour,1,rubber-areca palm-durian,13032.99122
Excluding Family Labour,1,rubber-areca palm-durian,17625.03881
Excluding Family Labour,1,rubber-areca palm-durian,17328.71154
Excluding Family Labour,1,rubber-areca palm-durian,20305.73369
Excluding Family Labour,1,rubber-areca palm-durian,6258.50008
Excluding Family Labour,1,rubber-areca palm-durian,9272.380797
Excluding Family Labour,1,rubber-areca palm-durian,21697.27831
Excluding Family Labour,1,rubber-areca palm-durian,18850.22396
Excluding Family Labour,1,rubber-areca palm-durian,10363.32817
Excluding Family Labour,1,rubber-areca palm-durian,12600.68617
Excluding Family Labour,1,rubber-areca palm-durian,13246.21488
Excluding Family Labour,1,rubber-areca palm-durian,39446.82015
Excluding Family Labour,1,rubber-areca palm-durian,38030.76091
Excluding Family Labour,1,rubber-areca palm-durian,9460.186004
Excluding Family Labour,1,rubber-areca palm-durian,23035.54857
Excluding Family Labour,1,rubber-areca palm-durian,10145.61697
Excluding Family Labour,1,rubber-areca palm-durian,10525.49093
Excluding Family Labour,1,rubber-areca palm-durian,21772.03184
Excluding Family Labour,1,rubber-areca palm-durian,5997.781494
Excluding Family Labour,1,rubber-areca palm-durian,25987.81033
Excluding Family Labour,1,rubber-areca palm-durian,7534.531449
Excluding Family Labour,1,rubber-areca palm-durian,4234.610042
Excluding Family Labour,1,rubber-areca palm-durian,27100.56892
Excluding Family Labour,1,rubber-areca palm-durian,13346.8364
Excluding Family Labour,1,rubber-areca palm-durian,20285.94801
Excluding Family Labour,1,rubber-areca palm-durian,20723.1285
Excluding Family Labour,1,rubber-areca palm-durian,-2491.61135
Excluding Family Labour,1,rubber-areca palm-durian,5066.381483
Excluding Family Labour,1,rubber-areca palm-durian,18188.38552
Excluding Family Labour,1,rubber-areca palm-durian,10452.49996
Excluding Family Labour,1,rubber-areca palm-durian,27516.18596
Excluding Family Labour,1,rubber-areca palm-durian,7226.941272
Excluding Family Labour,1,rubber-areca palm-durian,12869.23287
Excluding Family Labour,1,rubber-areca palm-durian,12863.30111
Excluding Family Labour,1,rubber-areca palm-durian,8577.055593
Excluding Family Labour,1,rubber-areca palm-durian,13927.84318
Excluding Family Labour,1,rubber-areca palm-durian,512.4969787
Excluding Family Labour,1,rubber-areca palm-durian,9772.363895
Excluding Family Labour,1,rubber-areca palm-durian,30696.71766
Excluding Family Labour,1,rubber-areca palm-durian,16131.62069
Excluding Family Labour,1,rubber-areca palm-durian,20849.36137
Excluding Family Labour,1,rubber-areca palm-durian,21244.44097
Excluding Family Labour,1,rubber-areca palm-durian,10914.45028
Excluding Family Labour,1,rubber-areca palm-durian,11714.26499
Excluding Family Labour,1,rubber-areca palm-durian,10199.23177
Excluding Family Labour,1,rubber-areca palm-durian,24094.77396
Excluding Family Labour,1,rubber-areca palm-durian,25252.71472
Excluding Family Labour,1,rubber-areca palm-durian,22754.42952
Excluding Family Labour,1,rubber-areca palm-durian,9552.215171
Excluding Family Labour,1,rubber-areca palm-durian,9962.31982
Excluding Family Labour,1,rubber-areca palm-durian,17788.77855
Excluding Family Labour,1,rubber-areca palm-durian,16573.87368
Excluding Family Labour,1,rubber-areca palm-durian,7512.806666
Excluding Family Labour,1,rubber-areca palm-durian,28745.30275
Excluding Family Labour,1,rubber-areca palm-durian,4110.241603
Excluding Family Labour,1,rubber-areca palm-durian,6640.750135
Excluding Family Labour,1,rubber-areca palm-durian,5976.912416
Excluding Family Labour,1,rubber-areca palm-durian,13461.83171
Excluding Family Labour,1,rubber-areca palm-durian,10302.65253
Excluding Family Labour,1,rubber-areca palm-durian,23463.71337
Excluding Family Labour,1,rubber-areca palm-durian,23341.07472
Excluding Family Labour,1,rubber-areca palm-durian,12191.34973
Excluding Family Labour,1,rubber-areca palm-durian,5904.204001
Excluding Family Labour,1,rubber-areca palm-durian,11083.60269
Excluding Family Labour,1,rubber-areca palm-durian,18328.86698
Excluding Family Labour,1,rubber-areca palm-durian,10904.26876
Excluding Family Labour,1,rubber-areca palm-durian,6752.1256
Excluding Family Labour,1,rubber-areca palm-durian,9921.623482
Excluding Family Labour,1,rubber-areca palm-durian,17582.95832
Excluding Family Labour,1,rubber-areca palm-durian,9053.967404
Excluding Family Labour,1,rubber-areca palm-durian,9925.694465
Excluding Family Labour,1,rubber-areca palm-durian,11268.66121
Excluding Family Labour,1,rubber-areca palm-durian,18817.14181
Excluding Family Labour,1,rubber-areca palm-durian,13019.97942
Excluding Family Labour,1,rubber-areca palm-durian,13583.03884
Excluding Family Labour,1,rubber-areca palm-durian,3953.145601
Excluding Family Labour,1,rubber-areca palm-durian,14426.25895
Excluding Family Labour,1,rubber-areca palm-durian,36684.30638
Excluding Family Labour,1,rubber-areca palm-durian,25797.69356
Excluding Family Labour,1,rubber-areca palm-durian,8774.567481
Excluding Family Labour,1,rubber-areca palm-durian,7013.370748
Excluding Family Labour,1,rubber-areca palm-durian,19772.15326
Excluding Family Labour,1,rubber-areca palm-durian,14266.32939
Excluding Family Labour,1,rubber-areca palm-durian,3089.394379
Excluding Family Labour,1,rubber-areca palm-durian,17376.96667
Excluding Family Labour,1,rubber-areca palm-durian,13389.7832
Excluding Family Labour,1,rubber-areca palm-durian,13527.11541
Excluding Family Labour,1,rubber-areca palm-durian,27587.72937
Excluding Family Labour,1,rubber-areca palm-durian,10180.62525
Excluding Family Labour,1,rubber-areca palm-durian,15187.38466
Excluding Family Labour,1,rubber-areca palm-durian,16194.85762
Excluding Family Labour,1,rubber-areca palm-durian,14788.29024
Excluding Family Labour,1,rubber-areca palm-durian,5915.342432
Excluding Family Labour,1,rubber-areca palm-durian,23890.30064
Excluding Family Labour,1,rubber-areca palm-durian,7289.533927
Excluding Family Labour,1,rubber-areca palm-durian,12769.61125
Excluding Family Labour,1,rubber-areca palm-durian,20982.5092
Excluding Family Labour,1,rubber-areca palm-durian,11472.61855
Excluding Family Labour,1,rubber-areca palm-durian,10263.08805
Excluding Family Labour,1,rubber-areca palm-durian,6702.936394
Excluding Family Labour,1,rubber-areca palm-durian,28587.81506
Excluding Family Labour,1,rubber-areca palm-durian,14851.55252
Excluding Family Labour,1,rubber-areca palm-durian,10756.53527
Excluding Family Labour,1,rubber-areca palm-durian,12570.91427
Excluding Family Labour,1,rubber-areca palm-durian,16130.11201
Excluding Family Labour,1,rubber-areca palm-durian,14602.49815
Excluding Family Labour,1,rubber-areca palm-durian,11540.60826
Excluding Family Labour,1,rubber-areca palm-durian,5190.202244
Excluding Family Labour,1,rubber-areca palm-durian,37437.62778
Excluding Family Labour,1,rubber-areca palm-durian,6027.642923
